population,households,median_income,median_house_value,total_bedrooms,total_rooms,latitude,longitude,housing_median_age
1711,675,67292.0,195900.0,767,767,35.3881742,-82.4464214,29.0
1379,455,36617.0,128000.0,486,486,35.3665409,-82.43201640000001,27.0
870,311,32708.0,161700.0,379,379,35.397783600000004,-82.4212555,27.0
2839,1096,66681.0,161900.0,1224,1224,35.4291946,-82.51056209999999,27.0
593,352,27875.0,42300.0,462,462,35.3684366,-82.41183149999999,29.0
2123,922,43611.0,183200.0,949,949,35.3927817,-82.47126490000001,40.0
3341,1398,55993.0,215100.0,1460,1460,35.4517483,-82.4457434,20.0
2249,1015,55731.0,223000.0,1186,1186,35.4413861,-82.5177484,22.0
1954,836,75217.0,306000.0,957,957,35.4101686,-82.6132872,25.0
2586,969,65524.0,235700.0,1057,1057,35.3826461,-82.65065129999999,30.0
2455,1019,58828.0,238400.0,1082,1082,35.3334719,-82.61674659999998,26.0
1246,564,56250.0,182900.0,613,613,35.33609310000001,-82.59206400000001,33.0
1850,1022,40702.0,163600.0,1049,1049,35.30444179999999,-82.58867940000002,27.0
1031,479,48906.0,220400.0,585,585,35.3703223,-82.50197179999999,47.0
2223,799,36409.0,173500.0,919,919,35.3616614,-82.4921022,45.0
1540,734,54423.0,169000.0,858,858,35.3383655,-82.4850403,47.0
1229,508,43092.0,155500.0,508,508,35.3604839,-82.4485275,29.0
1009,575,20675.0,134300.0,707,707,35.318425,-82.4323854,42.0
1557,813,42411.0,230700.0,869,869,35.3369929,-82.45064599999999,30.0
534,213,55089.0,136800.0,305,305,35.3502348,-82.46086820000001,35.0
1022,502,41176.0,181800.0,641,641,35.327601200000004,-82.46118100000001,62.0
1283,630,23966.0,182700.0,713,713,35.314075,-82.4612667,49.0
1075,559,38004.0,154200.0,628,628,35.3171841,-82.47279509999998,68.0
657,326,26017.0,137900.0,375,375,35.3147571,-82.44698100000001,37.0
903,437,36313.0,133600.0,445,445,35.304321,-82.4355946,48.0
1615,711,46747.0,163100.0,871,871,35.29502,-82.451111,46.0
885,405,49653.0,214200.0,497,497,35.3020113,-82.4496228,43.0
485,167,72014.0,127800.0,209,209,35.298305600000006,-82.4267265,48.0
869,438,,165600.0,452,452,35.2917863,-82.4183885,33.0
2282,856,36134.0,143000.0,1035,1035,35.2683881,-82.39884690000001,37.0
1901,729,43309.0,265400.0,938,938,35.2810345,-82.4281229,21.0
1675,818,55172.0,358200.0,1201,1201,35.2751201,-82.4580435,39.0
1111,473,73750.0,222300.0,515,515,35.260670700000006,-82.42852540000001,27.0
1145,590,113750.0,575400.0,795,795,35.2561477,-82.45653829999999,23.0
1008,547,37118.0,159100.0,686,686,35.305299100000006,-82.4661216,38.0
821,343,19183.0,209200.0,458,458,35.2981031,-82.4755887,40.0
1785,743,53036.0,294100.0,743,743,35.282166700000005,-82.4789887,41.0
1808,849,61528.0,207500.0,967,967,35.313778000000006,-82.49762209999999,40.0
1287,481,61761.0,253400.0,509,509,35.36107929999999,-82.5281325,33.0
2455,1176,59688.0,233300.0,1290,1290,35.33533,-82.49685529999999,33.0
1060,452,49211.0,183300.0,508,508,35.327753,-82.494979,48.0
2013,813,56349.0,268800.0,907,907,35.3187135,-82.5673386,25.0
1237,568,65417.0,342400.0,730,730,35.288459700000004,-82.535309,24.0
1261,518,75667.0,207300.0,738,738,35.2373969,-82.5645472,29.0
0,0,,,0,0,35.406264,-82.6936452,
1844,675,81607.0,266500.0,894,894,35.2615815,-82.5081835,28.0
2248,944,71971.0,214700.0,1624,1624,35.22042329999999,-82.3964119,30.0
2233,786,53045.0,128300.0,942,942,35.3006665,-82.3561792,26.0
1267,523,48295.0,187000.0,566,566,35.3067165,-82.39607600000001,22.0
1343,559,49375.0,257800.0,573,573,35.3922935,-82.3884346,25.0
3373,1279,60244.0,225000.0,1413,1413,35.4011693,-82.50674120000001,19.0
1486,629,71125.0,216800.0,728,728,35.4138124,-82.4539272,27.0
1648,580,74688.0,223000.0,627,627,35.4121179,-82.5542992,22.0
2326,1011,54155.0,272200.0,1045,1045,35.3710187,-82.5563489,25.0
2024,786,62281.0,200500.0,835,835,35.3881316,-82.5251594,31.0
1352,631,37614.0,162300.0,746,746,35.350415399999996,-82.4791788,46.0
1176,430,29314.0,138500.0,461,461,35.3348347,-82.42826020000001,22.0
867,473,35272.0,124000.0,532,532,35.324706400000004,-82.47162709999999,47.0
1312,590,71970.0,246400.0,688,688,35.2868989,-82.4958512,47.0
1417,595,79375.0,326900.0,739,739,35.30291810000001,-82.5083027,30.0
1832,828,59741.0,273800.0,898,898,35.3453629,-82.5242542,30.0
1671,776,66797.0,221100.0,942,942,35.327005,-82.53258509999999,39.0
797,323,29877.0,176900.0,435,435,35.278210200000004,-82.5896516,29.0
2090,776,71771.0,217500.0,1059,1059,35.200480299999995,-82.5247743,27.0
2075,803,47383.0,96300.0,888,888,36.3337586,-77.08201329999999,29.0
2112,350,37885.0,82000.0,442,442,36.416824600000005,-76.95664570000001,41.0
1135,439,38237.0,89500.0,519,519,36.3619255,-76.97622940000001,38.0
1369,581,40439.0,89100.0,729,729,36.351721000000005,-76.8906709,32.0
696,298,26500.0,9999.0,369,369,36.454869,-77.10949240000001,43.0
1335,562,32667.0,62600.0,770,770,36.49972460000001,-77.01850470000001,37.0
1097,463,39417.0,54700.0,589,589,36.3911819,-77.0837241,28.0
678,313,34464.0,66900.0,421,421,36.4370476,-77.0923108,63.0
878,391,49908.0,162500.0,462,462,36.3088551,-76.99790909999999,40.0
1866,605,43750.0,97100.0,651,651,36.2587355,-77.0082311,40.0
667,281,34659.0,94800.0,338,338,36.309088,-76.9764465,49.0
664,255,25795.0,87500.0,385,385,36.3036049,-76.9624603,47.0
2063,769,29801.0,96400.0,917,917,36.2797061,-76.9244742,45.0
1408,576,33182.0,76700.0,696,696,36.2768704,-77.12991070000001,41.0
1270,537,40792.0,67400.0,627,627,36.291546999999994,-76.8032583,41.0
955,347,28574.0,85300.0,347,347,36.431703399999996,-77.0480733,38.0
2552,785,31094.0,128200.0,832,832,36.4353326,-77.1091218,43.0
826,319,35341.0,150500.0,363,363,36.2884001,-77.01828959999999,45.0
507,225,28092.0,77500.0,287,287,36.283474299999995,-76.9858687,61.0
1549,674,24353.0,90700.0,765,765,34.973199900000004,-79.23028000000001,49.0
653,252,23125.0,88600.0,351,351,34.996267100000004,-79.2324934,51.0
651,293,26583.0,116400.0,343,343,34.9889098,-79.2299298,38.0
1983,538,30523.0,67600.0,646,646,34.8793268,-79.1800539,32.0
2281,730,29500.0,94700.0,806,806,34.87600870000001,-79.2398193,27.0
0,0,,,0,0,35.119310999999996,-79.2310792,
5283,1750,56150.0,171000.0,2014,2014,35.0306868,-79.1911685,16.0
3045,992,35726.0,122800.0,1207,1207,34.99439279999999,-79.1963459,25.0
2896,923,69922.0,178100.0,1190,1190,35.0040156,-79.13500390000002,17.0
2815,869,69338.0,168500.0,951,951,35.0273065,-79.09658909999999,16.0
3701,1156,83281.0,187000.0,1296,1296,35.010024200000004,-79.08730600000001,12.0
3720,1299,61042.0,129600.0,1492,1492,34.9772484,-79.07941269999999,22.0
1270,514,59219.0,145200.0,611,611,34.9637775,-79.0577036,24.0
3322,781,52891.0,158700.0,937,937,35.0537019,-79.3627127,26.0
1127,430,42549.0,84300.0,449,449,35.016591,-79.2540855,24.0
1496,499,27356.0,75900.0,677,677,34.91976939999999,-79.30625090000001,30.0
1901,690,44342.0,122800.0,830,830,34.9353998,-79.1339394,29.0
963,315,35993.0,125400.0,407,407,34.9760402,-79.20888000000001,51.0
1341,503,37847.0,82400.0,551,551,34.99028,-79.21474429999999,47.0
831,311,29561.0,64500.0,331,331,34.9325571,-79.1974172,29.0
4642,1609,46477.0,171400.0,1865,1865,35.040265999999995,-79.1107806,20.0
802,380,41100.0,150000.0,484,484,35.0231765,-79.13504420000001,19.0
3682,1116,55769.0,161800.0,1231,1231,34.98012620000001,-79.14301329999999,14.0
812,308,38750.0,106400.0,354,354,35.030330799999994,-79.394767,26.0
2473,790,46476.0,153400.0,921,921,34.9904682,-79.3042835,23.0
988,361,62652.0,71900.0,400,400,35.403898299999994,-76.3148356,38.0
2291,770,45833.0,97400.0,1164,1164,35.523967,-76.0746195,47.0
0,0,,,0,0,35.1070011,-75.8812071,
0,0,,,0,0,35.2966564,-76.0239642,
1550,421,44222.0,,789,789,35.501681299999994,-76.38579849999999,26.0
564,217,,331700.0,896,896,35.073231400000004,-75.9985272,32.0
1298,569,33798.0,145400.0,618,618,35.7921848,-80.904294,52.0
1228,661,38938.0,177900.0,690,690,35.7854843,-80.89408409999999,71.0
1709,510,50096.0,109000.0,519,519,35.7968461,-80.8950583,60.0
1476,437,29493.0,64800.0,535,535,35.7628534,-80.8731599,54.0
1389,619,31823.0,121400.0,745,745,35.783745399999994,-80.87060770000001,50.0
631,312,31964.0,118300.0,397,397,35.7946908,-80.8809597,59.0
1358,502,60822.0,148200.0,502,502,35.800267100000006,-80.88381209999999,60.0
350,139,28555.0,52600.0,197,197,35.7702919,-80.886465,70.0
819,316,26964.0,21700.0,430,430,35.760552399999995,-80.90044209999999,58.0
1038,436,20357.0,96900.0,477,477,35.7749945,-80.9071563,66.0
635,362,12813.0,128800.0,475,475,35.791351,-80.91739659999999,53.0
1341,594,47407.0,87900.0,628,628,35.7840713,-80.93579229999999,48.0
1187,569,44417.0,196500.0,593,593,35.586150700000005,-80.85494609999999,25.0
838,371,64896.0,186700.0,399,399,35.58385379999999,-80.8456416,22.0
1198,447,105156.0,458800.0,492,492,35.5522065,-80.8542356,18.0
1986,763,93375.0,353200.0,871,871,35.5549213,-80.8865105,25.0
2651,899,130536.0,617500.0,969,969,35.5456097,-80.91540069999999,18.0
2220,716,141406.0,908400.0,1055,1055,35.507811,-80.93906820000001,15.0
2839,1128,56771.0,227900.0,1231,1231,35.527164299999995,-80.8237618,23.0
2830,862,80804.0,214800.0,912,912,35.5331055,-80.7812495,14.0
1307,463,101328.0,373800.0,516,516,35.532548799999994,-80.760275,17.0
1974,757,37457.0,141000.0,799,799,35.600089399999995,-80.8020869,25.0
1714,606,54844.0,196600.0,612,612,35.5991919,-80.78939179999999,21.0
1744,607,72838.0,218000.0,652,652,35.573184999999995,-80.79056,17.0
2084,690,77000.0,224200.0,735,735,35.5803563,-80.77256659999999,18.0
1754,655,54063.0,184900.0,701,701,35.5690075,-80.8055042,43.0
1842,774,64239.0,244100.0,796,796,35.5623899,-80.7930561,27.0
2506,824,47944.0,170300.0,900,900,35.5829809,-80.82614170000001,43.0
1126,360,40536.0,90000.0,360,360,35.5895563,-80.81302679999999,66.0
3528,1483,70631.0,255900.0,1646,1646,35.56907,-80.8338203,16.0
1048,428,48545.0,130400.0,514,514,35.563505799999994,-80.81948940000001,55.0
3170,1214,69643.0,232600.0,1274,1274,35.5503169,-80.8243329,20.0
1190,416,100278.0,285100.0,435,435,35.7914032,-80.8111882,41.0
817,303,37313.0,108000.0,339,339,35.746326700000004,-80.8433691,46.0
1075,347,37361.0,88600.0,380,380,35.7641783,-80.8156011,36.0
1495,554,55000.0,81300.0,683,683,35.752219000000004,-80.7724235,25.0
2194,746,51579.0,104700.0,834,834,35.8542819,-80.78087459999999,24.0
1455,623,59503.0,145100.0,640,640,35.8707966,-80.84705670000001,24.0
1885,638,67083.0,162500.0,650,650,35.837247999999995,-80.8376554,30.0
1105,454,45417.0,97500.0,610,610,35.999767999999996,-80.7276418,30.0
1108,437,42170.0,125700.0,515,515,35.978950299999994,-80.80709370000001,41.0
1903,680,53015.0,140600.0,805,805,35.9115406,-80.7300204,32.0
1210,502,48000.0,140900.0,680,680,36.011640299999996,-80.9826325,28.0
823,316,57375.0,160200.0,355,355,35.9878545,-80.8709038,28.0
771,267,54625.0,212500.0,267,267,36.0088667,-80.9197134,30.0
875,261,56750.0,114900.0,325,325,35.941759499999996,-80.93636529999999,29.0
1012,402,37112.0,193600.0,464,464,35.926521799999996,-80.87976090000001,39.0
2273,786,53929.0,141900.0,831,831,35.869566999999996,-80.8896402,32.0
1657,781,52835.0,143900.0,877,877,35.8288354,-80.8725023,38.0
1107,340,57500.0,177200.0,370,370,35.8675658,-80.9976655,27.0
1711,692,64561.0,144500.0,692,692,35.8171748,-80.9454203,24.0
747,269,43482.0,116100.0,333,333,35.830533,-80.9884478,39.0
3216,1218,48421.0,158800.0,1324,1324,35.81193629999999,-80.9001215,26.0
1451,536,49355.0,142300.0,571,571,35.8217549,-81.02453990000001,31.0
1057,352,52353.0,112900.0,399,399,35.777822,-81.0337696,27.0
1640,659,41013.0,93400.0,709,709,35.800720299999995,-80.99861820000001,25.0
651,250,50278.0,140800.0,371,371,35.7955342,-80.96623740000001,41.0
1361,513,53839.0,152600.0,539,539,35.7473652,-81.03512959999999,34.0
1739,694,50333.0,115700.0,769,769,35.7354876,-81.0114748,30.0
1513,546,51310.0,118600.0,638,638,35.76235629999999,-80.9542634,32.0
814,333,54659.0,126600.0,348,348,35.7414684,-80.98007,35.0
501,192,72292.0,223600.0,217,217,35.735882600000004,-80.95897049999999,23.0
1928,695,81927.0,190200.0,720,720,35.7360998,-80.9088695,21.0
1406,550,49600.0,193400.0,670,670,35.728231,-80.876868,22.0
1962,771,44375.0,134400.0,924,924,35.6885386,-80.9086287,43.0
1783,792,64010.0,196200.0,816,816,35.6776842,-80.8826606,23.0
1488,643,48508.0,143100.0,678,678,35.6501675,-80.8796069,23.0
2157,763,132031.0,476200.0,1003,1003,35.6399496,-80.9035868,14.0
1466,522,111968.0,427300.0,691,691,35.608335700000005,-80.9106236,18.0
1202,533,60230.0,134800.0,597,597,35.7076834,-80.93393909999999,37.0
511,193,106875.0,360300.0,296,296,35.66761470000001,-80.9456042,26.0
539,217,44184.0,212500.0,244,244,35.7301177,-80.84854,19.0
1406,489,37034.0,81900.0,489,489,35.714280200000005,-80.8245579,23.0
1296,426,52292.0,99000.0,436,436,35.6609809,-80.8542531,22.0
1737,585,67318.0,156500.0,648,648,35.671809700000004,-80.8310521,23.0
2023,800,65556.0,200500.0,835,835,35.6361167,-80.80490209999999,20.0
2405,925,58266.0,155700.0,963,963,35.6200092,-80.84061750000001,20.0
2711,1129,56118.0,174300.0,1213,1213,35.599362799999994,-80.82864599999999,21.0
1937,700,147188.0,606200.0,868,868,35.567992499999995,-80.9412885,20.0
1994,640,160313.0,661700.0,696,696,35.54569910000001,-80.939883,21.0
1705,679,80144.0,244600.0,709,709,35.5913941,-80.883922,12.0
1144,550,75417.0,321200.0,576,576,35.580774,-80.86772950000001,14.0
2897,1209,32521.0,205500.0,1298,1298,35.8019076,-80.8469919,24.0
2507,901,38664.0,106500.0,901,901,35.783817799999994,-80.84781159999999,41.0
1420,558,134079.0,489100.0,659,659,35.5481555,-80.8765285,29.0
1872,707,100694.0,366800.0,744,744,35.5558409,-80.8942876,26.0
1595,671,99219.0,438800.0,723,723,35.520505799999995,-80.88257809999999,24.0
642,231,33102.0,78700.0,362,362,35.7800476,-80.88033659999999,67.0
2383,961,48397.0,153100.0,1049,1049,35.7984326,-80.87004420000001,28.0
480,230,31500.0,92000.0,263,263,35.7781701,-80.89104240000002,2018.0
689,241,24107.0,57500.0,293,293,35.7687012,-80.89326609999999,70.0
906,341,32305.0,74100.0,341,341,35.775231899999994,-80.9258884,57.0
2350,814,98750.0,291800.0,868,868,35.625373100000004,-80.7741848,17.0
997,433,105239.0,414900.0,505,505,35.5773958,-80.9151936,17.0
3975,1482,64333.0,374500.0,1651,1651,35.5931232,-80.90939940000001,16.0
833,343,56213.0,193200.0,388,388,35.796285299999994,-80.82593270000001,40.0
1370,496,69024.0,146300.0,572,572,35.789654999999996,-80.75913,27.0
2444,952,51875.0,165300.0,983,983,35.834858200000006,-80.7545472,30.0
969,367,37117.0,118800.0,390,390,36.026731,-80.79474859999999,28.0
1615,612,42308.0,88600.0,777,777,35.9200083,-80.80865290000001,32.0
1251,380,52237.0,147500.0,409,409,36.03779,-80.8790198,33.0
1262,497,56230.0,152600.0,550,550,35.9343286,-80.9902752,38.0
1060,398,44868.0,200900.0,426,426,35.897561200000005,-80.938064,33.0
1292,418,42813.0,121700.0,447,447,35.8505403,-80.969123,27.0
1132,427,54886.0,132000.0,427,427,35.8408265,-80.90900069999999,41.0
1624,529,81528.0,196500.0,609,609,35.7894704,-81.072501,18.0
936,345,61513.0,98900.0,400,400,35.7061225,-80.8726296,43.0
3227,1182,76000.0,297200.0,1366,1366,35.611211700000005,-80.8710703,16.0
1098,366,104750.0,318300.0,419,419,35.696022799999994,-80.9786431,17.0
1061,382,106944.0,470900.0,582,582,35.6502295,-80.9258766,18.0
948,324,56786.0,,454,454,35.705529999999996,-80.78202270000001,23.0
1716,667,58811.0,190100.0,696,696,35.6784462,-80.78711120000001,21.0
1948,1000,63929.0,191200.0,1368,1368,35.28265570000001,-83.25741090000001,27.0
2068,788,57969.0,154200.0,961,961,35.3135976,-83.29686190000001,27.0
1656,839,56838.0,158200.0,1141,1141,35.3763276,-83.30820770000001,32.0
1698,668,35690.0,223200.0,1195,1195,35.2399088,-83.1774038,29.0
1910,706,32963.0,136300.0,978,978,35.4455355,-83.3329911,35.0
1232,596,30633.0,116300.0,776,776,35.4715565,-83.2906897,36.0
1804,768,34167.0,249700.0,892,892,35.278864500000005,-83.20939440000001,18.0
2630,246,,,277,277,35.3008355,-83.17792170000001,16.0
2292,482,33107.0,242800.0,708,708,35.317574,-83.179572,23.0
807,357,38023.0,172100.0,513,513,35.382799799999994,-83.19936059999999,49.0
2037,881,49175.0,215900.0,1004,1004,35.4170349,-83.1892527,33.0
1653,595,58203.0,204500.0,610,610,35.386606799999996,-83.2281718,32.0
1496,697,43405.0,332400.0,2247,2247,35.15739129999999,-83.1632788,25.0
626,331,39271.0,221800.0,498,498,35.324434100000005,-83.0516865,42.0
1298,526,50417.0,164000.0,825,825,35.3947564,-83.08921490000002,35.0
2170,1046,53516.0,212800.0,1147,1147,35.3623315,-83.1766436,34.0
2346,981,48819.0,219700.0,1265,1265,35.3585841,-83.2223054,37.0
1386,601,35449.0,232800.0,788,788,35.3336658,-83.1389981,28.0
1349,612,40635.0,287000.0,2160,2160,35.066389,-83.0874846,31.0
2992,1100,37609.0,141500.0,1623,1623,35.472062,-83.2210505,34.0
2113,794,61250.0,222100.0,945,945,35.3195472,-83.2137698,33.0
1532,578,46271.0,170600.0,874,874,35.4160516,-83.2620984,35.0
938,326,40000.0,123600.0,739,739,35.2127505,-83.102226,29.0
703,348,33281.0,177800.0,519,519,35.432306200000006,-83.1275724,29.0
738,368,35833.0,253800.0,753,753,35.2452956,-83.0001041,24.0
834,408,60288.0,427600.0,2267,2267,35.1367107,-83.072059,24.0
1091,393,16492.0,53000.0,404,404,35.6127077,-78.14525350000001,31.0
1921,779,46113.0,109600.0,883,883,35.5391027,-78.138074,25.0
1204,444,40144.0,132000.0,515,515,35.565583600000004,-78.18938659999999,39.0
930,389,49375.0,125500.0,434,434,35.526442700000004,-78.2454103,40.0
1940,707,56289.0,133800.0,769,769,35.4949649,-78.2516708,34.0
587,228,,143100.0,290,290,35.513007200000004,-78.3387858,66.0
761,296,48333.0,126500.0,321,321,35.5095422,-78.301635,48.0
1533,605,27270.0,169400.0,685,685,35.5056816,-78.3469422,70.0
616,311,80265.0,182400.0,320,320,35.4976114,-78.3602828,52.0
1403,426,33500.0,113500.0,444,444,35.4516854,-78.30522009999999,33.0
987,335,63906.0,89700.0,440,440,35.4668435,-78.2812146,45.0
924,436,28977.0,94300.0,523,523,35.461317799999996,-78.1588441,43.0
627,283,34403.0,151700.0,314,314,35.403524299999994,-78.18317320000001,37.0
2009,661,44148.0,126400.0,803,803,35.5818749,-78.11744329999999,45.0
1751,603,53134.0,120600.0,688,688,35.662107,-78.223316,34.0
3062,1042,50558.0,87900.0,1126,1126,35.7393311,-78.2392324,27.0
457,163,,98400.0,202,202,35.698991799999995,-78.1876168,28.0
4020,1245,65222.0,141700.0,1331,1331,35.7156799,-78.3285877,24.0
1000,355,50446.0,163500.0,461,461,35.692865999999995,-78.2954462,23.0
5761,1761,70134.0,211500.0,1825,1825,35.7137466,-78.3975758,12.0
2404,768,59390.0,111800.0,939,939,35.4875316,-78.64423029999999,23.0
1559,583,53665.0,134700.0,583,583,35.369746500000005,-78.2857047,24.0
2493,739,41570.0,125100.0,924,924,35.285431,-78.45876080000001,32.0
1674,457,31042.0,101300.0,529,529,35.3305455,-78.45495679999999,33.0
978,429,38674.0,88500.0,504,504,35.3091986,-78.3488744,40.0
1519,601,26875.0,93800.0,643,643,35.341749799999995,-78.5111389,40.0
853,355,38313.0,68800.0,500,500,35.3880843,-78.5699708,60.0
2288,780,42423.0,158500.0,870,870,35.411768200000004,-78.5088196,31.0
697,247,,132900.0,317,317,35.3811008,-78.4916427,25.0
1483,628,43900.0,150200.0,747,747,35.631831899999995,-78.4557958,20.0
1880,610,63162.0,128400.0,659,659,35.634075,-78.4705517,23.0
3948,1361,60854.0,155500.0,1473,1473,35.651239200000006,-78.490088,21.0
3445,1186,77946.0,180400.0,1203,1203,35.690772700000004,-78.46127209999999,26.0
2908,1074,70345.0,149900.0,1095,1095,35.5872805,-78.46756040000001,18.0
1914,894,69315.0,149600.0,908,908,35.6133001,-78.4955028,26.0
1790,574,45688.0,114600.0,701,701,35.6132237,-78.4745517,23.0
3095,1271,65731.0,203800.0,1288,1288,35.6307823,-78.5473406,17.0
3248,1097,81590.0,182900.0,1205,1205,35.652078100000004,-78.5161162,17.0
4271,1431,81090.0,166600.0,1511,1511,35.5620416,-78.55699179999999,22.0
6258,1996,83571.0,209600.0,2135,2135,35.5878179,-78.53395649999999,16.0
1506,487,51360.0,145700.0,560,560,35.4935162,-78.4357853,41.0
679,205,16677.0,169600.0,247,247,35.448746500000006,-78.40464190000002,43.0
3006,957,50775.0,132300.0,1191,1191,35.3821396,-78.4217344,31.0
1439,556,50795.0,111800.0,598,598,35.4397977,-78.4957651,29.0
3378,1186,62711.0,158100.0,1330,1330,35.4976045,-78.51035290000002,26.0
2494,914,61852.0,141400.0,1006,1006,35.535229799999996,-78.5559761,19.0
1858,596,66786.0,201000.0,650,650,35.5400494,-78.59308929999999,21.0
3958,1387,74141.0,168000.0,1427,1427,35.5431655,-78.60727929999999,21.0
2125,911,58603.0,166500.0,1032,1032,35.5439737,-78.66275329999999,16.0
3497,1176,83810.0,187700.0,1255,1255,35.4970301,-78.58300290000001,18.0
3460,1076,64800.0,154900.0,1076,1076,35.6905023,-78.35451540000001,16.0
1584,391,28327.0,47100.0,461,461,35.5358107,-78.2675012,45.0
2331,1056,39722.0,115900.0,1159,1159,35.574726899999995,-78.248867,39.0
2695,798,52105.0,138200.0,892,892,35.595748799999996,-78.2976147,32.0
2169,710,34524.0,85800.0,885,885,35.551989500000005,-78.2853152,50.0
1821,670,36778.0,85400.0,804,804,35.5345189,-78.36221379999999,49.0
2090,652,70729.0,167700.0,672,672,35.5863229,-78.4326873,21.0
3128,977,74980.0,193400.0,1041,1041,35.604692799999995,-78.38145820000001,18.0
2811,801,118359.0,292500.0,852,852,35.63530120000001,-78.3903873,18.0
4437,1336,63895.0,167300.0,1453,1453,35.5484744,-78.42362220000001,17.0
1250,498,59265.0,100300.0,513,513,35.6211048,-78.1880306,28.0
1750,602,45446.0,134200.0,730,730,35.5150104,-78.2137777,28.0
2639,936,48712.0,162000.0,984,984,35.5311805,-78.32475459999999,35.0
1385,625,33029.0,176200.0,703,703,35.489416,-78.3692573,45.0
1436,496,20548.0,48700.0,617,617,35.5004973,-78.33803940000001,56.0
2746,985,49957.0,104100.0,1023,1023,35.4443408,-78.2247243,27.0
2154,833,46336.0,94200.0,833,833,35.4928373,-78.1550137,25.0
1356,692,36000.0,135200.0,789,789,35.661258399999994,-78.48569640000001,32.0
1313,441,110461.0,167700.0,441,441,35.601386700000006,-78.5192683,24.0
6714,2211,85027.0,227700.0,2342,2342,35.5834985,-78.5936123,13.0
4395,1694,64451.0,160800.0,1808,1808,35.545738899999996,-78.4926337,20.0
2496,983,54421.0,180100.0,1166,1166,35.45851270000001,-78.4348475,37.0
1614,575,41780.0,102700.0,635,635,35.431460200000004,-78.3934337,40.0
1123,496,60156.0,141300.0,579,579,35.7561027,-78.2793818,29.0
2067,884,36875.0,164800.0,898,898,35.640574,-78.27750019999999,27.0
9021,3421,92375.0,236000.0,3575,3575,35.6641981,-78.3732774,13.0
2513,751,50176.0,108200.0,846,846,35.445809499999996,-78.5710772,26.0
1652,566,85667.0,194900.0,566,566,35.4163838,-78.5656506,51.0
597,224,,,273,273,35.3822638,-78.5385933,36.0
720,249,17986.0,81300.0,276,276,35.5248391,-78.2835802,40.0
1032,365,14665.0,78000.0,437,437,35.535507,-78.29970440000001,41.0
3617,1083,51875.0,139500.0,1228,1228,35.563642,-78.35025300000001,26.0
1102,438,65082.0,114900.0,533,533,35.524803399999996,-78.3835597,48.0
4725,1721,52134.0,196500.0,1787,1787,35.630875,-78.41918129999999,32.0
1764,752,40114.0,129400.0,1005,1005,35.0059741,-77.1598512,34.0
1685,740,31250.0,83000.0,846,846,35.080745799999995,-77.30733690000001,41.0
1165,421,49196.0,135100.0,529,529,34.995950799999996,-77.3791652,38.0
1149,507,28866.0,74300.0,576,576,35.1737519,-77.4355973,36.0
766,349,,93000.0,403,403,35.0809051,-77.4832752,41.0
1245,516,32045.0,67700.0,562,562,35.0127679,-77.604042,38.0
1921,852,44189.0,105500.0,1037,1037,34.8918049,-77.1750541,35.0
1321,459,44125.0,155600.0,488,488,35.5004651,-79.18665290000001,22.0
1996,598,44781.0,139900.0,636,636,35.489923700000006,-79.1929263,59.0
1923,866,42619.0,137100.0,967,967,35.4670392,-79.1950318,38.0
1357,643,90221.0,243700.0,643,643,35.4969958,-79.2056697,36.0
1878,772,57027.0,174700.0,884,884,35.477315000000004,-79.2117925,38.0
2336,889,77060.0,144300.0,953,953,35.460557,-79.2169601,31.0
2188,624,38864.0,117700.0,697,697,35.482265600000005,-79.1497735,55.0
807,359,38125.0,78300.0,400,400,35.494144,-79.1327137,32.0
1058,378,36875.0,78600.0,415,415,35.45536,-79.1280437,39.0
2402,935,36434.0,127300.0,1045,1045,35.448488700000006,-79.1830155,16.0
1554,519,35779.0,90200.0,591,591,35.45431,-79.149674,59.0
2554,824,53377.0,141000.0,880,880,35.4350882,-79.1532655,39.0
974,356,41228.0,97300.0,383,383,35.4177001,-79.12844790000001,29.0
962,385,54583.0,144900.0,500,500,35.4072381,-79.09565759999998,22.0
963,362,49167.0,123600.0,414,414,35.432916,-79.1990251,40.0
2145,767,45035.0,193500.0,837,837,35.372043299999994,-79.2415338,28.0
1030,457,45313.0,106300.0,531,531,35.39765870000001,-79.21227009999998,34.0
1763,559,31856.0,87500.0,618,618,35.380972899999996,-79.1456652,38.0
1738,639,90880.0,187500.0,792,792,35.5107452,-79.26668240000001,27.0
1432,477,84625.0,226100.0,534,534,35.4746446,-79.2935647,29.0
1842,671,73229.0,188500.0,789,789,35.445754,-79.2972255,32.0
1862,676,55125.0,125200.0,702,702,35.585665500000005,-79.1441601,33.0
3148,1193,54870.0,132600.0,1358,1358,35.5569172,-79.1106252,22.0
1194,455,48917.0,138100.0,524,524,35.46818579999999,-79.0377473,42.0
1196,513,48125.0,123400.0,578,578,35.443424,-79.0725865,30.0
1197,298,37600.0,92300.0,338,338,35.4957967,-79.1783233,62.0
1083,337,25175.0,49400.0,448,448,35.4803841,-79.1616204,56.0
1199,484,26383.0,78500.0,534,534,35.468599600000005,-79.1828065,45.0
1341,512,15448.0,57100.0,512,512,35.4819942,-79.1710253,59.0
1652,441,20325.0,82100.0,689,689,35.4695019,-79.16706190000001,52.0
894,291,39495.0,85800.0,291,291,35.450575,-79.1529354,49.0
